,text,favourite_count,retweet_count,created_at,author_id
357,"Esse MILICIANO E MAU CARÁTER DA PIOR ESPÉCIE: flavio #bolsonaro, só assumiu a ""suplência"" na #cpidogenocidio ... porque o lindo @gilmarmendes não pauta o foro que o #stf inventou para esse miliciano. #FLAVIOBOLSONARONAPAPUDA #JH #JORNALHOJE",1,0,2021-07-28 17:20:10,Eydemel Pacheco.
358,#bandidobomébandidomorto #ptnuncamais #luladrão #forastf #bolsonaro #bolsonaro2022 #votoimpresso #FechadoComBolsonaro #globolixo #votoimpressoauditavel #Simaprivatizacaodoscorreios #LulaLadrao #armamentitas #cagueipracpi #OrePeloPresidente https://t.co/g2WQegx3kp,2,1,2021-07-28 17:19:32,LOURIVAL OLIVEIRA
359,"Confirmado no dia 13/08/21 #Bolsonaro vá entrar 1,800 moradia em Crato e... https://t.co/Alq9JgHtHl via @YouTube",0,0,2021-07-28 17:18:43,Marcelo Olegário
360,"2/4

#BreakingNews

#MustWatch 

#President of #Brazil #Bolsonaro Asking the Men &amp; Woman of Brazil to get Armed up with Firearms to Prevent any kind of #Dictatorship Takeover!

#FightGlobalism
#ItsHapping 
#WeThePeople

We need Presidents like Bolsonaro https://t.co/LMwuJdPnfQ",1,0,2021-07-28 17:18:39,RecalCitaat
361,"O que me preocupa não é o grito dos maus.
É o Silêncio dos Bons.
Martin Luther King

#MosqueteirosPatriotas
#RobosComCPF
#ArqueirosPatriotas
#ApoioJB2022
#Bolsonaro
SDV Direita👇
@ValLiesner
@BRQuerido
@ArrowPatriota
@VlmRobo
@VLM_Of
@V4ldeirOficial
@Valofic
@Musketieres
@FoxMG https://t.co/WGETHNELau",24,15,2021-07-28 17:18:04,Valdeir mineirim 🇧🇷
362,"Que tal nois transformamos o nome Bolsonaro em um palavrão, tentem é divertido. Por exemplo; filho de um Bolsonaro, vai tomar no Bolsonaro, vai se Bolsonaro.
#24JForaBolsonaro #Bolsonaro #ForaBolsonaro",0,0,2021-07-28 17:16:30,Mateus Barbosa
363,"1/4

#BreakingNews

#MustWatch 

#President of #Brazil #Bolsonaro Asking the Men &amp; Woman of Brazil to get Armed up with Firearms to Prevent any kind of #Dictatorship Takeover!

#FightGlobalism
#ItsHapping 
#WeThePeople https://t.co/Zc4j53OROH",5,3,2021-07-28 17:14:58,RecalCitaat
364,"Janaina diz que Bolsonaro 'cava a própria cova' ao nomear Ciro
#JanainaPaschoal #Bolsonaro #CiroNogueira #PlenoNews
https://t.co/2P4qc8e822",4,0,2021-07-28 17:14:40,Pleno.News
365,"RT @g1: Bolsonaro, na busca de justificar a troca de Ramos por Ciro Nogueira na Casa Civil, disse que ele não sabia falar a língua dos polí…",0,8,2021-07-28 17:13:22,nilton rogerio ribas
366,RT @jornal_cultura: Órgão da Câmara dos Deputados contradiz Bolsonaro e aponta que o piso do fundo eleitoral é de R$ 800 milhões para as ca…,0,8,2021-07-28 17:12:55,Nea
367,"RT @pirata_sabio: @Fervabi @_infoLibre Como todos sabemos que @pablocasado_ es un hombre muy preocupado por los derechos, libertades y nece…",0,4,2021-07-28 17:11:08,Luis Lorente Mena
368,"RT @PlenoNews: Bolsonaro concede medalha Oswaldo Cruz à primeira-dama
#Bolsonaro #Michelle #OswaldoCruz #Medalha #PlenoNews
https://t.co/1p…",0,2,2021-07-28 17:07:44,leandro
369,"RT @_fabiogois: Sacanagem desse governo em comemorar o Dia do Agricultor com a imagem de um jagunço...

Pelo menos dei uma ajeitada e fica…",0,3,2021-07-28 17:06:33,GUINEE TAGS
370,"Sacanagem desse governo em comemorar o Dia do Agricultor com a imagem de um jagunço...

Pelo menos dei uma ajeitada e fica a dica pra usarem ano que vem. 

No último ano desse desgoverno!

#Bolsonaro #SECOM #COVID19 https://t.co/okB8NF8tUw",4,3,2021-07-28 17:06:22,tchu'tchulu
371,Governo Bolsonaro publica foto de homem armado para parabenizar o Dia do Agricultor #diadoagricultor #Bolsonaro #jairbolsonaro #postagempolemica https://t.co/zo0k608x4P,0,0,2021-07-28 17:06:19,Portal Notícia Paraíba
372,RT @zairamarliza: #forcabolsonaro #CPIdaCOVID #Bolsonaro #bolsolixo #bolsominions #Lula #BolsonaroCavalodeTroia https://t.co/LhWc3XBKRS,0,2,2021-07-28 17:06:12,Jessebele
373,RT @zairamarliza: #forcabolsonaro #CPIdaCOVID #Bolsonaro #bolsolixo #bolsominions #Lula #BolsonaroCavalodeTroia https://t.co/LhWc3XBKRS,0,2,2021-07-28 17:05:53,Princesa dos Venenos
374,#forcabolsonaro #CPIdaCOVID #Bolsonaro #bolsolixo #bolsominions #Lula #BolsonaroCavalodeTroia https://t.co/LhWc3XBKRS,2,2,2021-07-28 17:05:32,Zaira Marliza
375,"Ojo: la pésima estrategia del gobierno ante el #Covid19 explica, en parte, la eventual derrota de #Bolsonaro y ante Lula.
https://t.co/FjmOSsKIbm
Brasil llega a más de 550.000 muertos por covid-19 desde el inicio de la pandemia
https://t.co/KihFN86xol",1,0,2021-07-28 17:05:21,AECH
376,RT @correiodobrasil: Deputada Joice Hasselmann diz que não quer ter o mesmo destino de PC Farias https://t.co/8MeD9etiCG #Bolsonaro #crime…,0,1,2021-07-28 17:04:51,Altino Correia
377,"@AlanLopesRio Passei o dia questionando os pais q apoiam e vão as ruas pelo #Bolsonaro se irão ter a msm energia pra ir as ruas e DERRUBAR esse MONSTRO da ""saúde""!? São CRIANÇAS q serão usadas como COBAIAS pelo amor de Deus! Se isso não te motiva a lutar vc está MORTO! Estamos sós nessa luta!",0,0,2021-07-28 17:03:02,VAL4EVERFREEDOM 🏹
378,@gleisi NUNCA. #BOLSONARO SERÁ IGUALADO AO LADRÃO DE 9 DEDOS. O DATENA É COMUNISTA. #NAO ESTÁ https://t.co/1pfc7P3hnA PRA NADA. SÓ QUER AUDIÊNCIA. EM CIMA DO NÓSSO PRESIDENTE.🙏🙌🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷👏👏👏👏👏🙏🇧🇷 https://t.co/d9g14zGCh1,0,0,2021-07-28 17:03:02,Mônica Gomes.🇧🇷🇧🇷.🌹🌻🥰🙏💕🦋🐬
379,Deputada Joice Hasselmann diz que não quer ter o mesmo destino de PC Farias https://t.co/8MeD9etiCG #Bolsonaro #crime #JoiceHasselmann #mistério,1,1,2021-07-28 17:02:40,Correio do Brasil
380,"RT @LuizAugustoPai4: Os vídeos publicados por #Bolsonaro-2022 são incríveis! Venha conferir!
👇👇👇👇👇👇
 https://t.co/eHOrRShqZ5 https://t.co/Y…",0,1,2021-07-28 17:01:49,Douglas Lacerda 🇧🇷
381,"RT @PlenoNews: Bolsonaro concede medalha Oswaldo Cruz à primeira-dama
#Bolsonaro #Michelle #OswaldoCruz #Medalha #PlenoNews
https://t.co/1p…",0,2,2021-07-28 16:59:43,Martha Mariceni
382,"Os vídeos publicados por #Bolsonaro-2022 são incríveis! Venha conferir!
👇👇👇👇👇👇
 https://t.co/tGrVbZ7GNn https://t.co/mcEAxa3mLX",0,0,2021-07-28 16:57:51,Roberto Fonseca
383,Ministra Rosa Weber permite acesso a dados de assessor do filho ’02’ https://t.co/Gdlx5EDUou #02 #Bolsonaro #FakeNews #ódio,0,0,2021-07-28 16:51:09,Correio do Brasil
384,"@senadorhumberto 🙏🏻🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷
#Bolsonaro2022 
#Bolsonaro",0,0,2021-07-28 16:51:00,Arlindo Santos
385,"#Frecuencia de palabras en las noticias de #internacional de #Perfil del 27.07.2021 📊
1.  #Bolsonaro 9
2.  #Bolivia 9
3.  #izquierda 8
4.  #Brasil 7
5.  #país 6
6.  #Renault 6
7.  #MauricioMacri 6
8.  #Solari 6 https://t.co/ets88J2pIK",0,0,2021-07-28 16:50:20,dicen los medios 🇦🇷
386,RT @RSF_inter: THREAD La nouvelle enquête de @RSF_pt révèle une intensification des attaques perpétrées par la famille #Bolsonaro &amp; l’entou…,0,11,2021-07-28 16:49:33,OnePieceLover ft Fabs
387,"INFORMATIVO DE #LEGISLAÇÃOFEDERAL 28/jul👈

• #Bolsonaro edita MP que recria #MinistériodoTrabalho

https://t.co/DwCc5t4HOi https://t.co/m2LSrLs5wc",0,0,2021-07-28 16:49:13,GEN Jurídico
388,"LA SUREXPLOITATION de la Terre

Un poumon de la planète, l'#Amazonie, est devenu émetteur net de #CO2 :
dans le #Brésil de #Bolsonaro, la déforestation bat son plein

7 milliards de terriens gloutons à l'assaut de la #Terre
Ça finira mal 👿

https://t.co/X5jzQiWWaS",0,0,2021-07-28 16:44:15,PatBoy
389,RT @RSF_inter: THREAD La nouvelle enquête de @RSF_pt révèle une intensification des attaques perpétrées par la famille #Bolsonaro &amp; l’entou…,0,11,2021-07-28 16:43:34,th.e. 🇪🇺 🏳️‍🌈 😷 #FBPE #RejoinEU
390,"Citizens killed by #covid19/#Corona per 1 Million(Johns Hopkins 
27th Jul/28th Jul 2021 EU 10 am)

Brasil 2597/2603 +6
Italy 2133/2133 +0
UK 1961/1963 +2
USA 1863/1864 +1
France 1669/1670 +1
Sweden 1465/1465 +0
GERMANY 1103/1103 +0

!! #Bolsonaro !!",0,0,2021-07-28 16:42:46,Horst Henry Schmitt
391,RT @CarlitoAraujo13: Por que Bolsonaro diz que pode não participar das eleições de 2022? Medo do Lula ou outra coisa? #Eleições #Bolsonaro…,0,2,2021-07-28 16:42:37,樫塚 ᗩ TᑌKᗩ 樫塚
392,Simples assim... #FundãoNão #Gado #Bolsonaro https://t.co/9vZ6FIaHcg,0,0,2021-07-28 16:41:44,Anderson Viana
393,"Bolsonaro concede medalha Oswaldo Cruz à primeira-dama
#Bolsonaro #Michelle #OswaldoCruz #Medalha #PlenoNews
https://t.co/1pCvS62kx8",14,2,2021-07-28 16:39:54,Pleno.News
394,"#contagempublicadevotos 
#respeito 
#Respect 
#deputadofederal 
#deputadoestadual 
#camaradosdeputados 
#senadofederal 
#bolsonaro 
#style 
#stf 
#stfvergonhanacional 
#art https://t.co/URhDlm5ua0",0,0,2021-07-28 16:36:52,🇧🇷Diz Lucas Lima
395,"RT @g1: Desde a posse, presidente já recriou a pasta da Comunicações e, agora, o Ministério do Trabalho e da Previdência https://t.co/LrO6M…",0,19,2021-07-28 16:34:08,Allan em 🏠
396,"E o governo não consegui um dia sem fazer um a cagada, o governo pq o #Bolsonaro não caga né mente, ele é outro nível 😬🤔 https://t.co/FrEa7wCYmQ",0,0,2021-07-28 16:30:38,Priscila Sanson Freitas
397,"RT @CarlosC31205583: 👀🟠 “RECADO DO IDOLO”
O ex-piloto Emerson Fitipaldi manda recado ao Presidente JAIR BOLSONARO, através de vídeo.
.
#Pil…",0,14,2021-07-28 16:28:08,Adriana
398,"Bolsonaro concede medalha para João Roma por apoio a saúde pública.

#bolsonaro #presidente #medalha #joaoroma #apoio #saude #faroldabahia

https://t.co/3JZ1v9ZgYv",0,0,2021-07-28 16:28:08,FarolDaBahia
399,Homenagem dos sertanejos ao presidente #Bolsonaro... https://t.co/vYHjGoAifk,2,0,2021-07-28 16:27:24,💙💛💚🇧🇷🇺🇸
400,RT @jornal_cultura: Órgão da Câmara dos Deputados contradiz Bolsonaro e aponta que o piso do fundo eleitoral é de R$ 800 milhões para as ca…,0,8,2021-07-28 16:25:24,Estado Irônico
401,"RT @MORtoonOficial: MORtoon - Digam Xis
#mor #charge #governobolsonaro #jairbolsonaro #eduardobolsonaro #bolsonaro #biakicis #beatrixvonsto…",0,4,2021-07-28 16:23:55,Fábio Quirino
402,"@diogomainardi Quem tá contando os ataques dá impressa ao presidente  #bolsonaro Qual o placar dos ataques?

Bozo 🤪 87 x  ? 💰imprensa https://t.co/h8Xfa5dY1N",0,0,2021-07-28 16:19:32,🔴FLAMENGO ⚫️ 🇧🇷 🙏🏿 🇮🇱
403,"RT @V4ldeirOficial: Não perguntes o que a tua pátria pode fazer por ti
Pergunta o que tu podes fazer por ela
J.Ken
#MosqueteirosPatriotas
#…",0,21,2021-07-28 16:18:29,Eliton Thomas 17🇧🇷🇧🇷🇧🇷
404,@Rconstantino Constantino mudou de ideia? Alguém $Abe porque?! #vacinasim #forabolsonaro #esquerda #leftiktok #bolsonaro $ua $ubserviência é nojenta! https://t.co/qWmgHVSjvJ,0,0,2021-07-28 16:18:14,Chatterton se suicidou!
405,"#ArthurLira #Bolsonaro #Aras #CiroNogueira #Pazuello #PauloGuedes #Centrão #ecidadania #eleição #MinistérioPúblico #SegundaInstância #Privilégios #Mordomias #Senado #Câmara #Deputados #Senadores

QUANTA DESUMANIDADE, CRUELDADE, HIPOCRISIA, INJUSTIÇAS ESTAMOS ASSISTINDO NO BRASIL! https://t.co/GLdy4VFea1",0,0,2021-07-28 16:17:32,Rose Rios
406,"Os vídeos publicados por #Bolsonaro-2022 são incríveis! Venha conferir!
👇👇👇👇👇👇
 https://t.co/eHOrRShqZ5 https://t.co/YUcQiAs1UZ",2,1,2021-07-28 16:17:16,🇧🇷🇧🇷🇺🇸Luiz Augusto Paixao🇧🇷🇧🇷🇮🇱
407,Novo ministro do governo #Bolsonaro. https://t.co/koavWwN9XJ,0,0,2021-07-28 16:17:08,Vinícius Simas (Red)
408,"RT @RegisGalo_13: NINGUÉM QUER CARREGAR A DESGRAÇA?
#Bolsonaro: 'Tenho que ter partido, não sei se vou disputar eleição em 2022'
#Miliciano…",0,1,2021-07-28 16:15:10,Estelita Borges ☮🚩
409,RT @RSF_inter: THREAD La nouvelle enquête de @RSF_pt révèle une intensification des attaques perpétrées par la famille #Bolsonaro &amp; l’entou…,0,11,2021-07-28 16:14:11,Elisabeth Lopvet
410,https://t.co/0GAObADq5p #Bolsonaro,1,0,2021-07-28 16:11:19,Hamilton Silva🇧🇷
411,"RT @DaLeiliani: Jornalistas começaram a insultar o presidente BOLSONARO no seu ""cercadinho"", e ele botou todos para rezarem o Pai Nosso...…",0,12,2021-07-28 16:10:39,Leiloca Bolsonaro
412,RT @RSF_inter: THREAD La nouvelle enquête de @RSF_pt révèle une intensification des attaques perpétrées par la famille #Bolsonaro &amp; l’entou…,0,11,2021-07-28 16:10:15,Just One Planet
413,"RT @MORtoonOficial: MORtoon - Digam Xis
#mor #charge #governobolsonaro #jairbolsonaro #eduardobolsonaro #bolsonaro #biakicis #beatrixvonsto…",0,4,2021-07-28 16:10:09,Ronaldo
414,"RT @MORtoonOficial: MORtoon - Digam Xis
#mor #charge #governobolsonaro #jairbolsonaro #eduardobolsonaro #bolsonaro #biakicis #beatrixvonsto…",0,4,2021-07-28 16:10:06,Coalizão dos Artistas Vacinados
415,"RT @DaLeiliani: Jornalistas começaram a insultar o presidente BOLSONARO no seu ""cercadinho"", e ele botou todos para rezarem o Pai Nosso...…",0,12,2021-07-28 16:03:38,Fernando J. Souza 🇧🇷 🇺🇸 🇮🇱
416,RT @RSF_inter: THREAD La nouvelle enquête de @RSF_pt révèle une intensification des attaques perpétrées par la famille #Bolsonaro &amp; l’entou…,0,11,2021-07-28 16:03:22,Pierre 💉💉 Mathurin
417,"MORtoon - Digam Xis
#mor #charge #governobolsonaro #jairbolsonaro #eduardobolsonaro #bolsonaro #biakicis #beatrixvonstorch #afd #alemanha #extremadireita #xenofobia #sexista #antissemitismo #racista #nazismo #nazista https://t.co/AGkdRrkh47",7,4,2021-07-28 16:02:23,Claudio Mor
418,"RT @correiodobrasil: Preço do gás sobe por culpa de Bolsonaro, responde Dino https://t.co/8rrxAWuy2s #Bolsonaro #dino #energia #GásDeCozinha",0,4,2021-07-28 16:01:09,Hussein - 🎗🇱🇧🇧🇷Justiça #FreeAssange
419,O presidente Jair #Bolsonaro vai conceder a Medalha de Mérito Oswaldo Cruz a 24 aliados do governo e pessoas https://t.co/09lYe90iCY #jairbolsonaro #medalhademérito #medalhademéritoosvaldocruz,0,0,2021-07-28 15:56:00,dcmais
420,THREAD La nouvelle enquête de @RSF_pt révèle une intensification des attaques perpétrées par la famille #Bolsonaro &amp; l’entourage du président contre la presse #brésilienne avec + de 300 attaques répertoriées au 1er semestre 2021  https://t.co/DOt7YDg58g https://t.co/Lcpj3uYlol,12,11,2021-07-28 15:55:49,RSF
421,"NINGUÉM QUER CARREGAR A DESGRAÇA?
#Bolsonaro: 'Tenho que ter partido, não sei se vou disputar eleição em 2022'
#Miliciano está desde nov-2019 sem uma sigla, qdo decidiu deixar o #PSL (#ORCRIM) após desentendimentos com presidente da legenda, Luciano Bivar
https://t.co/MNH7gl70Uy",0,1,2021-07-28 15:53:39,RegisGalo13
422,"RT @V4ldeirOficial: Não perguntes o que a tua pátria pode fazer por ti
Pergunta o que tu podes fazer por ela
J.Ken
#MosqueteirosPatriotas
#…",0,21,2021-07-28 15:51:07,Tamires
423,RT @sbtnews: NOMEADO - Ciro Nogueira assume Casa Civil para melhorar interlocução do governo com Congresso 📲 https://t.co/5OIs83qz9w  #sbtn…,0,2,2021-07-28 15:51:03,Destro Ramos
424,"SERÁ?
“Não sei se vou disputar as eleições em 2022”, revela Bolsonaro
Na avaliação do mandatário, o resultado das urnas no ano que vem poderá ser questionado, caso o voto impresso não seja aprovado...
https://t.co/QXgOsLix6m
#Brasil #Politica #Eleicoes2022 #Bolsonaro",0,0,2021-07-28 15:49:49,Fala Barreiras
425,"#Orban in Ungheria, #Bolsonaro in Brasile, #Duterte nelle Filippine, un eterogeneo equipaggio di sceicchi del Golfo Persico, #Modi in India, #Putin in Russia e, fino a poco tempo fa, #Trump negli Stati Uniti.
Questo è il posto che Israele ha scelto per sé. Ecco dov'è. ⬇17",0,0,2021-07-28 15:48:08,m🅰️u
426,"Die neuen ""killer clowns"" #Johnson, #Trump, #Modi, #Bolsonaro tun, was immer die #Oligarchen verlangen und machen dabei eine volkstümlich-unterhaltsame #Figur für die Öffentlichkeit, so dass wir sie ""mögen"" können. #Laschet hat dabei die Rolle ""harmloser #Onkel"" übernommen. https://t.co/DQkPvKLCUS",65,8,2021-07-28 15:48:05,"Corinna, auch #Göre 🔴🔴🔴"
427,RT @sbtnews: NOMEADO - Ciro Nogueira assume Casa Civil para melhorar interlocução do governo com Congresso 📲 https://t.co/5OIs83qz9w  #sbtn…,0,2,2021-07-28 15:47:30,Notícia De Famosos | #Tokyo2020 🌶 & 🌵
428,"RT @DaLeiliani: Jornalistas começaram a insultar o presidente BOLSONARO no seu ""cercadinho"", e ele botou todos para rezarem o Pai Nosso...…",0,12,2021-07-28 15:47:18,@BastosJuJu
429,@barbzrings viva #Bolsonaro,0,0,2021-07-28 15:46:05,Cris Drock²²
430,"RT @em_com: #Bolsonaro: 'Tenho que ter partido, não sei se vou disputar eleição em 2022'
https://t.co/raTriZgiUw

#Eleições2022 https://t.c…",0,2,2021-07-28 15:45:41,Notícias da Hora
431,NOMEADO - Ciro Nogueira assume Casa Civil para melhorar interlocução do governo com Congresso 📲 https://t.co/5OIs83qz9w  #sbtnews #congresso #cironogueira #bolsonaro,6,2,2021-07-28 15:44:00,SBT News
432,"RT @V4ldeirOficial: Não perguntes o que a tua pátria pode fazer por ti
Pergunta o que tu podes fazer por ela
J.Ken
#MosqueteirosPatriotas
#…",0,21,2021-07-28 15:43:55,ernesto antonio rodrigues
433,"Lula metiu pro brasil iteiro...    Grande musica #Mito #Bolsonaro @jairbolsonaro 
https://t.co/Gg43Ao3T9j",0,0,2021-07-28 15:42:51,José Armando🇧🇷🇾🇪
434,"RT @VANMARICATO: Só li verdades.
#BolsonaroPresidenteAte2026 
#Bolsonaro 
@jairbolsonaro https://t.co/ipJAIo5tyC",0,17,2021-07-28 15:42:34,rogervendedor@live.com
435,"RT @em_com: #Bolsonaro: 'Tenho que ter partido, não sei se vou disputar eleição em 2022'
https://t.co/raTriZgiUw

#Eleições2022 https://t.c…",0,2,2021-07-28 15:41:36,Alienígena
436,"@folha A regulação dos meios de comunicação estava no plano de governo de qual candidato?
Qual o ex-presidente/EX-PRESIDIARIO q fala abertamente em regulamentar os a imprensa, internet e agora ja começou a falar em regular as igrejas?...

..@folha não serve nem p limpar coo

#Bolsonaro",0,0,2021-07-28 15:40:25,Adriano DeeDee
437,RT @viyan2k_: @FlowzPikachu #matoemorro #brasil #bolsonaro #로제를_바라던바다 #fortnite #páscoa2033 #edição #mágica @BarackObama,0,1,2021-07-28 15:40:01,dan #matoemorro 🐶🚂
438,@FlowzPikachu #matoemorro #brasil #bolsonaro #로제를_바라던바다 #fortnite #páscoa2033 #edição #mágica @BarackObama,5,1,2021-07-28 15:39:24,viyan
439,@geglobo Culpa do #Bolsonaro,0,0,2021-07-28 15:39:00,michel  gonçalves
440,"RT @V4ldeirOficial: Não perguntes o que a tua pátria pode fazer por ti
Pergunta o que tu podes fazer por ela
J.Ken
#MosqueteirosPatriotas
#…",0,21,2021-07-28 15:38:28,Dell Rodrigues
441,@romollerSP É #Bolsonaro na cabeça.,0,0,2021-07-28 15:37:36,Leca
442,"RT @JoseArmando005: Hoje e dia  de #churrasco 😎🥩

#SoVen
#Bolsonaro https://t.co/QhQRH7sfQs",0,3,2021-07-28 15:34:29,danile betadas
443,"RT @JoseArmando005: Hoje e dia  de #churrasco 😎🥩

#SoVen
#Bolsonaro https://t.co/QhQRH7sfQs",0,3,2021-07-28 15:34:00,パイロットッツ
444,@DeputadoFederal 👆👆#OAgroÉPop #Miliciano #Bolsonaro #Genocida #Secom,0,0,2021-07-28 15:33:42,Ricardo Borges
445,"RT @g1: Bolsonaro, na busca de justificar a troca de Ramos por Ciro Nogueira na Casa Civil, disse que ele não sabia falar a língua dos polí…",0,8,2021-07-28 15:33:37,Raquel Alves de Lima
446,"RT @correiodobrasil: Preço do gás sobe por culpa de Bolsonaro, responde Dino https://t.co/8rrxAWuy2s #Bolsonaro #dino #energia #GásDeCozinha",0,4,2021-07-28 15:33:32,Fabiano Nascimento
447,"@cirogomes #Lula trabalhando, #Bolsonaro fazendo merda e #Ciro curtindo Paris.
@LulaOficial 
@cirogomes",0,0,2021-07-28 15:33:30,LepeOpo
448,"RT @DaLeiliani: Jornalistas começaram a insultar o presidente BOLSONARO no seu ""cercadinho"", e ele botou todos para rezarem o Pai Nosso...…",0,12,2021-07-28 15:33:09,Gustav 🌞🤓
